title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Exxon’s new ‘advanced recycling’ plant raises environmental concerns - The Guardian US	https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS91cy1uZXdzLzIwMjMvYXByLzEwL2V4eG9uLWFkdmFuY2VkLXJlY3ljbGluZy1wbGFzdGljLWVudmlyb25tZW500gFcaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3VzLW5ld3MvMjAyMy9hcHIvMTAvZXh4b24tYWR2YW5jZWQtcmVjeWNsaW5nLXBsYXN0aWMtZW52aXJvbm1lbnQ?oc=5	ExxonMobil has opened one of the largest chemical recycling plants in North America, but environmental advocates are skeptical. Chemical recycling is a process of breaking down plastic polymers into small molecules in order to make new plastics, synthetic fuels and other products. ExxonMobil says this is part of its commitment to sustainability, but critics say that chemical recycling is not as environmentally friendly as traditional recycling, and that it allows oil companies to continue producing large amounts of new plastic.	FALSE; Chemical recycling is not considered a green innovation because it is not as environmentally friendly as traditional recycling, and it allows oil companies to continue producing large amounts of new plastic.	TRUE; ExxonMobil's chemical recycling plant is a business innovation because it is a new process for recycling plastic that differs significantly from traditional recycling.	FALSE; The article does not describe a green product.	FALSE; The article does not describe a green process.	ExxonMobil	Exxon Mobil Corporation	chemical recycling plant	['325110 - Petrochemical Manufacturing', '325211 - Plastics Material and Resin Manufacturing', '326199 - All Other Rubber Product Manufacturing', '562219 - Other Nonresidential Facilities Operation']	It is unclear whether ExxonMobil's chemical recycling plant is an example of greenwashing, as the article does not provide enough information about the environmental benefits of the plant.
Can you future-proof a refinery against climate change concerns? Shell thinks so - CBC.ca	https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS9jYWxnYXJ5L2Jha3gtc2hlbGwtc2NvdGZvcmQtY2xpbWF0ZS0xLjY4MTQwNTjSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjgxNDA1OA?oc=5	Shell is investing in reducing emissions and diversifying its product mix at its Scotford complex, which includes a refinery, upgrader, and petrochemical plant. The company plans to keep the facility operating for decades to come, even as it aims to reach a 2050 goal of net-zero emissions. Shell is exploring whether to branch out into producing other types of low-carbon energy like biofuels, hydrogen, and sustainable aviation fuel.	TRUE, the article describes a product or process that contributes to environmental sustainability goals and decarbonization.	TRUE, the article describes a product or process (Polaris carbon capture and storage project) that is new or improved and differs significantly from the firm's previous products or business processes.	TRUE, the article describes a product (biofuels, hydrogen, and sustainable aviation fuel) that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE, the article describes a process (carbon capture and storage) that reduces waste, conserves natural resources, decreases energy consumption, and limits the release of harmful substances into the environment.	Shell	Shell plc	Polaris carbon capture and storage project	['211111 - Crude Petroleum and Natural Gas Extraction', '211112 - Natural Gas Liquid Extraction', '213111 - Drilling Oil and Gas Wells', '562211 - Hazardous Waste Treatment and Disposal']	FALSE, the article does not describe a product or process innovation that is an example of greenwashing.
Semiconductor Consulting & Strategy | BCG - BCG	https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmJjZy5jb20vaW5kdXN0cmllcy90ZWNobm9sb2d5LW1lZGlhLXRlbGVjb21tdW5pY2F0aW9ucy9zZW1pY29uZHVjdG9yc9IBAA?oc=5	The article discusses a transformation of a semiconductor company's sales and marketing organization to better serve global customers and utilize regional teams. The transformation involved striking a balance between centrally and regionally hosted accounts, building a unit devoted to customer and sales excellence, reshaping roles and responsibilities, and implementing robust change management.	FALSE	TRUE	FALSE	FALSE	company not identified	company not identified	'product or process not identified	[]	FALSE
12 New Staples Are Pushing Farms Into the Future with Vegan Milk, Meat, and Honey - VegNews	https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vdmVnbmV3cy5jb20vZnV0dXJlLWZhcm0tdmVnYW4tbWlsay1tZWF0LWhvbmV50gEA?oc=5	Future Farm, a Brazilian plant-based meat company, is on a mission to replace animal-derived products with sustainable plant-based alternatives. The company's products are made from non-GMO plant ingredients and are designed to compete with animal products on taste, texture, and price. Future Farm is also committed to environmental sustainability and has partnered with ClimatePartner to offset its carbon footprint by planting trees in the Amazon.	TRUE	TRUE	TRUE	TRUE	Future Farm	Future Farm	Future Burger	['311812 - Meat Processed from Carcasses', '311611 - Animal (except Poultry) Slaughtering', '311999 - All Other Miscellaneous Food Manufacturing', '311919 - Other Snack Food Manufacturing']	FALSE
Cummins Inc. and Tata Motors Strengthen Their 30-Year Alliance to Power a Cleaner India With Low- to Zero ... - businesswire.com	https://news.google.com/rss/articles/CBMi0AFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDQyNjAwNTE1MS9lbi9DdW1taW5zLUluYy4tYW5kLVRhdGEtTW90b3JzLVN0cmVuZ3RoZW4tVGhlaXItMzAtWWVhci1BbGxpYW5jZS10by1Qb3dlci1hLUNsZWFuZXItSW5kaWEtV2l0aC1Mb3ctLXRvLVplcm8tRW1pc3Npb25zLVRlY2hub2xvZ2llcy1mb3ItTW9iaWxpdHktU29sdXRpb25z0gEA?oc=5	Cummins Inc. and Tata Motors Limited have signed a definitive agreement to manufacture a range of low- to zero-emissions technology products in India. The new business entity, TCPL Green Energy Solutions Private Limited (GES), will focus on developing and manufacturing sustainable powertrain solutions, including hydrogen-powered internal combustion engines, fuel delivery systems, battery electric powertrains, and fuel cell electric systems. This collaboration supports India's net-zero ambitions by mitigating greenhouse gas emissions and improving air quality.	TRUE, because the article describes a new product (hydrogen-powered internal combustion engines, fuel delivery systems, battery electric powertrains, and fuel cell electric systems) that contributes to environmental sustainability goals.	TRUE, because the article describes a new business process (the creation of a new business entity, TCPL Green Energy Solutions Private Limited (GES)) that differs significantly from the firm’s previous business processes.	TRUE, because the article describes a new product (hydrogen-powered internal combustion engines, fuel delivery systems, battery electric powertrains, and fuel cell electric systems) that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	FALSE, the article does not describe a new or improved business process for one or more business functions.	Cummins Inc. and Tata Motors Limited	Cummins Inc. and Tata Motors Limited	hydrogen-powered internal combustion engines, fuel delivery systems, battery electric powertrains, and fuel cell electric systems	['336312 - Motor Vehicle Body and Trailer Manufacturing', '336321 - Motor Vehicle Engine and Engine Parts Manufacturing', '336322 - Motor Vehicle Transmission and Power Train Parts Manufacturing', '336331 - Motor Vehicle Electrical and Electronic Equipment Manufacturing']	FALSE, the described product and process innovations do not appear to be an example of greenwashing.
IGI Wins $70 Million to Study Microbiome Engineering for Health, Climate Challenges - Genetic Engineering & Biotechnology News	https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmdlbmVuZ25ld3MuY29tL2luc2lnaHRzL2lnaS13aW5zLTcwLW1pbGxpb24tdG8tc3R1ZHktbWljcm9iaW9tZS1lbmdpbmVlcmluZy1mb3ItaGVhbHRoLWNsaW1hdGUtY2hhbGxlbmdlcy_SAQA?oc=5	The article describes a research initiative that combines the genome editing technology CRISPR with genome-resolved metagenomics through the microbiome. This research aims to develop a precision microbiome editing platform to treat and prevent human diseases, as well as reduce greenhouse gas emissions. Researchers will use CRISPR-Cas to edit organisms that have not been brought into pure culture, providing a roadmap or a hypothesis that can be explored in the laboratory, in microbial communities prior to being deployed in actual real-life circumstances.	TRUE	TRUE	FALSE	TRUE	Innovative Genomics Institute (IGI), UC, Berkeley	Innovative Genomics Institute (IGI), UC, Berkeley	CRISPR-Cas to edit organisms that have not been brought into pure culture, providing a roadmap or a hypothesis that can be explored in the laboratory, in microbial communities prior to being deployed in actual real-life circumstances.	['325412 - Pharmaceutical Preparation Manufacturing', '541710 - Research and Development in Biotechnology', '621511 - Medical Laboratories', '541990 - All Other Professional, Scientific, and Technical Services']	FALSE
Danfoss Debuts New Line of Liquid-Cooled System Modules at the 2023 Mari-Tech Conference - Automation.com	https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmF1dG9tYXRpb24uY29tL2VuLXVzL2FydGljbGVzL2FwcmlsLTIwMjMvZGFuZm9zcy1saW5lLWxpcXVpZC1jb29sZWQtc3lzdGVtLW1vZHVsZXMtbWFyadIBAA?oc=5	Danfoss Power Electronics and Drives segment debuted the iC7 Series liquid-cooled system modules at the Mari-Tech 2023 Conference and Exhibition. The iC7 series liquid-cooled system modules are the world’s highest power density, industry-leading liquid-cooled thermal management, unmatched security and easy system integration to deliver a drive with superior performance. Danfoss also featured VACON NX Series, which has been driving decarbonization through electrification.	TRUE, The iC7 series liquid-cooled system modules are designed to reduce energy consumption and waste, and they are made with environmentally friendly materials.	TRUE, The iC7 series liquid-cooled system modules are a new and improved product that differs significantly from Danfoss' previous products.	TRUE, The iC7 series liquid-cooled system modules are designed to reduce energy consumption and waste, and they are made with environmentally friendly materials.	FALSE, The article does not describe a process.	Danfoss	Danfoss A/S	iC7 Series liquid-cooled system modules	['335312 - Motor and Generator Manufacturing', '333414 - Semiconductor and Related Device Manufacturing', '335991 - Semiconductor and Related Device Manufacturing', '336399 - Other Motor Vehicle Electrical and Electronic Equipment Manufacturing']	FALSE, The iC7 Series liquid-cooled system modules are not an example of greenwashing because they are actually designed to reduce energy consumption and waste, and they are made with environmentally friendly materials.
Why is recycling so important? The dirty truth behind our trash - ZME Science	https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnptZXNjaWVuY2UuY29tL2ZlYXR1cmUtcG9zdC90ZWNobm9sb2d5LWFydGljbGVzL3N1c3RhaW5hYmlsaXR5L2dyZWVuLWxpdmluZy0xL3doeS1pcy1yZWN5Y2xpbmctc28taW1wb3J0YW50L9IBAA?oc=5	Recycling reduces the amount of waste that goes to landfills, reduces the need to extract new raw materials, saves energy, and reduces greenhouse gas emissions. It can also stimulate the economy and create jobs. Reducing and reusing are also important ways to reduce waste and protect the environment.	TRUE, Recycling is an innovation that contributes to environmental sustainability goals, such as reducing resource consumption by developing a circular economy and reducing greenhouse gas emissions.	TRUE, Recycling is a new or improved business process that differs significantly from the firm’s previous business processes and that has been brought into use in the firm.	FALSE, The article does not describe any specific green products.	TRUE, Recycling is a method or technique in manufacturing or any other operational activity that minimizes environmental impacts and promotes sustainability.	company not identified	company not identified	recycling	['562111 - Solid Waste Collection', '562211 - Hazardous Waste Collection', '562212 - Nonhazardous Waste Collection', '562219 - Other Waste Collection']	FALSE, The article does not describe any products or processes that are examples of greenwashing.
Float Foods Launches Asia's First Plant-Based Poached Egg & Egg Yolk for Food Service - vegconomist - the vegan business magazine	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vdmVnY29ub21pc3QuY29tL3Byb2R1Y3RzLWxhdW5jaGVzL2Zsb2F0LWZvb2RzLXBsYW50LWJhc2VkLXBvYWNoZWQtZWdnLWVnZy15b2xrL9IBAA?oc=5	Singapore-based company Float Foods is launching two new plant-based alternatives to eggs, OnlyEg Poached Eg and OnlyEg Eg Yolk, for food service businesses worldwide. The products are Asia's first commercially available plant-based poached egg and egg yolk and are designed to be sustainable and nutritious alternatives to conventional eggs. Float Foods has also announced plans to expand internationally to Malaysia, Dubai, and Australia in the coming months.	TRUE	TRUE	TRUE	TRUE	Float Foods	Float Foods	OnlyEg Poached Eg and OnlyEg Eg Yolk	['311999: All Other Food Manufacturing', '311211: Flour Milling', '311225: Soybean Processing', '311330: Confectionery Manufacturing from Purchased Chocolate']	FALSE
California approves phase-out of large diesel-powered trucks - Vijesti.me	https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vZW4udmlqZXN0aS5tZS93b3JsZC9nbG9idXMvNjU0NDM4L0NhbGlmb3JuaWEtYXBwcm92ZXMtcGhhc2Utb3V0LW9mLWxhcmdlLWRpZXNlbC10cnVja3PSAVVodHRwczovL2VuLnZpamVzdGkubWUvYW1wLzY1NDQzOC9DYWxpZm9ybmlhLWFwcHJvdmVzLXBoYXNlLW91dC1vZi1sYXJnZS1kaWVzZWwtdHJ1Y2tz?oc=5	California has approved a new rule that will require all new diesel-powered tow trucks and buses to be zero-emission vehicles by 2036. This rule is part of California's broader goal of achieving carbon neutrality by 2045. The transportation sector is the largest source of greenhouse gas emissions in the U.S., and medium- and heavy-duty trucks account for nearly a quarter of those emissions.	TRUE,  The new rule approved by California regulators will require all new diesel-powered tow trucks and buses to be zero-emission vehicles by 2036. This rule is part of California's broader goal of achieving carbon neutrality by 2045.	TRUE, The new rule approved by California regulators will require all new diesel-powered tow trucks and buses to be zero-emission vehicles by 2036. This rule is part of California's broader goal of achieving carbon neutrality by 2045.	TRUE, The new rule approved by California regulators will require all new diesel-powered tow trucks and buses to be zero-emission vehicles by 2036. This rule is part of California's broader goal of achieving carbon neutrality by 2045.	FALSE, The article does not describe a new or improved business process	California Air Resources Board	California Air Resources Board	zero-emission tow trucks and buses	['336111 - Automobile Manufacturing', '336112 - Light Truck and Utility Vehicle Manufacturing', '336120 - Heavy Duty Truck Manufacturing', '336312 - Motor Vehicle Body and Trailer Manufacturing']	FALSE, This article does not mention greenwashing
Offshore Wind Power Foundation | Offshore Wind Power Generation Business | New Products | Products & Services ... - jfe-eng.co.jp	https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmpmZS1lbmcuY28uanAvZW4vcHJvZHVjdHMvbGlmZS9vd3AwMi5odG1s0gEA?oc=5	JFE Steel is building Japan's first monopile type foundation manufacturing plant for offshore wind turbines. The plant will be part of Japan's effort to reduce greenhouse gas emissions to virtually zero by 2050. The plant will initially manufacture monopile type foundations and later expand to include jacket type foundations, giving JFE Steel a full lineup of all-made-in-Japan fixed-bottom foundations.	TRUE, The project is a green innovation because it contributes to the environmental sustainability goal of reducing greenhouse gas emissions by enabling the use of renewable energy sources.	TRUE, The project is a business innovation because it involves the introduction of a new product (monopile type foundation manufacturing plant) and a new process (manufacturing monopile type foundations for offshore wind turbines) that are significantly different from the company's previous products and processes.	TRUE, The monopile type foundation is a green product because it is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE, The process of manufacturing monopile type foundations for offshore wind turbines is a green process because it minimizes environmental impacts and promotes sustainability by using renewable resources, recycling materials, and employing energy-efficient technologies.	JFE Steel	JFE Steel Corporation	monopile type foundation manufacturing plant	['332311 Iron and Steel Mills', '332410 Steel Wiredrawing and Steel Nails and Spikes', '332510 Steel Pipes and Tubes', '332721 Steel Forgings']	FALSE, The article does not provide any evidence of greenwashing.
