title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
Ecobat: Sustainability Is a Growth Opportunity - SAP News	https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5zYXAuY29tLzIwMjMvMDIvZWNvYmF0LXR1cm5zLXN1c3RhaW5hYmlsaXR5LWludG8tZ3Jvd3RoLW9wcG9ydHVuaXR5L9IBAA?oc=5	Ecobat, the world's leader in battery recycling and lead production, has implemented SAP S/4HANA Cloud as part of RISE with SAP to modernize its mission-critical systems and lead in the circular economy. By consolidating its legacy ERP systems and data into a single instance of SAP S/4HANA Cloud, Ecobat has gained the reliability, agility, and predictability necessary to navigate the risks and opportunities of moving into a new business model centered around the circular economy. Ecobat is innovating new products, services, and processes with a laser focus on the circular economy, from costs and facilities to the responsible collection, recycling, production, and distribution of resources.	TRUE	TRUE	TRUE	TRUE	Ecobat	Ecobat Technologies	Ecobat's circular economy business model	['332813 - Electrolytic Secondary Lead Smelting and Refining', '325199 - All Other Basic Inorganic Chemical Manufacturing', '326199 - All Other Plastics Product Manufacturing', '562998 - All Other Miscellaneous Waste Treatment and Disposal']	FALSE
Alberta invests $58 million in Canadian circular economy projects - Recycling Product News	https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnJlY3ljbGluZ3Byb2R1Y3RuZXdzLmNvbS9hcnRpY2xlLzM5ODczL2FsYmVydGEtaW52ZXN0cy1kb2xsYXI1OC1taWxsaW9uLWluLWNhbmFkaWFuLWNpcmN1bGFyLWVjb25vbXktcHJvamVjdHPSAQA?oc=5	The Government of Alberta is investing $58 million in projects that support a circular economy in the province. These projects will create jobs, reduce greenhouse gas emissions, and divert waste from landfills. The investment aligns with provincial initiatives to reduce plastic waste and promote a more sustainable economy.	TRUE, the projects funded by the Government of Alberta are designed to reduce negative environmental externalities by supporting a circular economy.	TRUE, the projects funded by the Government of Alberta involve the development and implementation of new or improved products and processes that differ significantly from the firms' previous offerings and have been brought to market or into use.	TRUE, some of the projects funded by the Government of Alberta involve the development of new or improved products that significantly reduce their environmental impact throughout their life cycle.	TRUE, some of the projects funded by the Government of Alberta involve the development and implementation of new or improved processes that minimize environmental impacts and promote sustainability.	Emissions Reduction Alberta	Emissions Reduction Alberta	projects that support a circular economy	['562211 - Solid Waste Collection', '562212 - Solid Waste Landfill', '562219 - Other Nonhazardous Waste Treatment and Disposal', '325999 - All Other Chemical Product and Preparation Manufacturing']	FALSE, the article does not describe any of the funded projects as examples of greenwashing.
Complimentary Recycling Strengthens Circular Plastics Economy - PlasticsToday	https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnBsYXN0aWNzdG9kYXkuY29tL2FkdmFuY2VkLXJlY3ljbGluZy9jb21wbGltZW50YXJ5LXJlY3ljbGluZy1zdHJlbmd0aGVucy1jaXJjdWxhci1wbGFzdGljcy1lY29ub2150gEA?oc=5	Governments and companies are implementing measures to reduce plastic waste and improve plastics circularity.  Pyrolysis is a new technology that can process mixed and low-grade plastics into high-quality, food-grade recycled plastics.  Collaboration between all parts of the waste management system and across converters, recyclers, processors, retailers, and consumer goods manufacturers is needed to achieve a circular economy for plastics.	TRUE, the article describes the development of pyrolysis technology to process mixed and low-grade plastics into high-quality, food-grade recycled plastics, which contributes to environmental sustainability goals by reducing plastic waste and conserving natural resources.	TRUE, the article describes pyrolysis technology as a new or improved business process that differs significantly from previous business processes and that has been brought into use in the firm, with the potential to improve resource efficiency and reduce waste.	TRUE, the article describes pyrolysis technology as a process that can produce high-quality, food-grade recycled plastics from mixed and low-grade plastics, which reduces the need for virgin plastics and conserves natural resources.	TRUE, the article describes pyrolysis technology as a process that can reduce plastic waste and conserve natural resources by processing mixed and low-grade plastics into high-quality, food-grade recycled plastics.	Honeywell	Honeywell International Inc.	Honeywell UOP UpCycle Process Technology	['325188 - Plastics Material and Resin Manufacturing', '326160 - Plastics Pipe and Pipe Fitting Manufacturing', '326199 - All Other Plastics Product Manufacturing', '541712 - Research and Development in the Physical, Engineering, and Life Sciences']	FALSE, the described product or process innovation is not an example of greenwashing because it is a genuine innovation that reduces plastic waste and conserves natural resources.
CHEVRON PHILLIPS CHEMICAL DEEPENS COLLABORATION WITH NEXUS CIRCULAR, SECURING ... - PR Newswire	https://news.google.com/rss/articles/CBMi2gFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2NoZXZyb24tcGhpbGxpcHMtY2hlbWljYWwtZGVlcGVucy1jb2xsYWJvcmF0aW9uLXdpdGgtbmV4dXMtY2lyY3VsYXItc2VjdXJpbmctY29udHJhY3RlZC1sb25nLXRlcm0tc3VwcGx5LW9mLWFkdmFuY2VkLXJlY3ljbGVkLXBsYXN0aWMtZmVlZHN0b2Nrcy1mcm9tLW5ldy1mYWNpbGl0eS0zMDE3Mzc5MDEuaHRtbNIBAA?oc=5	Chevron Phillips Chemical (CPChem) has signed a long-term agreement with Nexus Circular to supply advanced recycled plastic feedstocks for the production of Marlex® Anew™ Circular Polyethylene. Nexus's advanced recycling technology converts landfill-bound plastics into high-quality liquids, which are then used to produce virgin-quality circular plastics. CPChem is targeting an annual production volume of 1 billion pounds of Marlex® Anew™ Circular Polyethylene by 2030.	TRUE. The advanced recycling technology from Nexus converts landfill-bound plastics into pristine new products, which accelerates the transition to a circular economy for plastics.	TRUE. The advanced recycling technology from Nexus is a new and improved business process for converting landfill-bound plastics into high-quality liquids. This process is more environmentally friendly and efficient than traditional recycling methods.	TRUE. Marlex® Anew™ Circular Polyethylene is a green product because it is made from recycled plastics and has a lower environmental impact than traditional polyethylene.	TRUE. The advanced recycling technology from Nexus is a green process because it reduces waste, conserves natural resources, decreases energy consumption, and limits the release of harmful substances into the environment.	Chevron Phillips Chemical (CPChem)	Chevron Phillips Chemical Company	Marlex® Anew™ Circular Polyethylene	['325211: Plastics Material and Resin Manufacturing', '326199: Other Plastics Product Manufacturing', '562119: Other Solid Waste Collection', '562920: Materials Recovery Facilities']	FALSE. The described product and process innovation is not an example of greenwashing because it is a genuine innovation that reduces the environmental impact of plastics production.
New method for converting marine plastic waste into aquaculture products - RECYCLING magazine	https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnJlY3ljbGluZy1tYWdhemluZS5jb20vMjAyMy8wMi8yMi9uZXctbWV0aG9kLWZvci1jb252ZXJ0aW5nLW1hcmluZS1wbGFzdGljLXdhc3RlLWludG8tYXF1YWN1bHR1cmUtcHJvZHVjdHMv0gEA?oc=5	The €€Costas Project aims to reuse plastic material recovered from the sea and waste from the aquaculture industry to make products for the aquaculture industry, such as walkways, port protection products, flotation tubes, and nets and mesh for reinforcement, among other products. The project is technically coordinated by Aimplas and the Spanish Institute of Oceanography (IEO). The project studies the treatment and recycling of recovered plastic material for use in these products, which will be processed using conventional transformation technologies and will maintain and even improve the properties and useful life of current products.	TRUE; The project aims to develop new products for the aquaculture industry using plastic waste recovered from the sea, which contributes to environmental sustainability goals such as reducing resource consumption and protecting marine ecosystems.	TRUE; The project involves the development of new products for the aquaculture industry using innovative technologies and processes, which could lead to improved efficiency, cost savings, and environmental benefits.	TRUE; The project aims to develop new products for the aquaculture industry using recycled plastic, which reduces the use of virgin materials and promotes a circular economy.	TRUE; The project involves the development of new processes for recycling and transforming plastic waste into new products, which could lead to reduced energy consumption, waste generation, and environmental emissions.	Aimplas	Instituto Tecnológico del Plástico	€€Costas Project	['326199 - All Other Plastics Product Manufacturing', '333999 - All Other Miscellaneous Fabricated Metal Product Manufacturing', '562210 - Solid Waste Collection (except Hazardous Waste)', '562920 - Materials Recovery Facilities']	FALSE; The article does not provide any evidence to suggest that the described product or process innovation is an example of greenwashing.
Stop tossing your spent vapes and e-cigs: you're breeding a new waste pandemic - The Conversation Indonesia	https://news.google.com/rss/articles/CBMib2h0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS9zdG9wLXRvc3NpbmcteW91ci1zcGVudC12YXBlcy1hbmQtZS1jaWdzLXlvdXJlLWJyZWVkaW5nLWEtbmV3LXdhc3RlLXBhbmRlbWljLTE5OTk1NtIBAA?oc=5	Vaping, or using electronic cigarettes, not only pollutes the surrounding air, it also creates a new contaminated e-waste stream. Vapes and e-cigarettes pose a serious risk to the environment because they contain toxic substances, heavy metals, and flammable lithium-ion batteries. Several well-established companies and local councils have launched ground-level recycling programs for items not covered by the NTCRS, including vaping devices.	TRUE	TRUE	TRUE	TRUE	Gaiaca and Terracycle	Gaiaca and TerraCycle, Inc.	vape and e-cigarette recycling programs	['333999 - All Other Miscellaneous Fabricated Metal Product Manufacturing', '562212 - Solid Waste Collection', '562991 - Septic Tank and Related Services', '811310 - Commercial and Industrial Machinery and Equipment Repair and Maintenance']	This article does not provide any evidence of greenwashing.
Ambiente: Kitchen Products & Materials - ArchiExpo	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vZW1hZy5hcmNoaWV4cG8uY29tL2FtYmllbnRlLTIwMjMtaW5ub3ZhdGl2ZS1raXRjaGVuLWFuZC1jaXJjdWxhci1tYXRlcmlhbHMtZm9yLWZ1dHVyZS1kaW5pbmcv0gEA?oc=5	This article highlights innovative and sustainable products and materials showcased at Ambiente 2023 in Frankfurt, Germany. From cookware made with recycled coffee grounds to kitchenware crafted from reclaimed teak wood and upcycled glassware, the focus was on reducing environmental impact throughout the product life cycle.	TRUE, because the products and materials described in the article contribute to environmental sustainability by using renewable resources, reducing waste, and minimizing environmental impacts during production and use.	TRUE, because the products described in the article are new or improved goods or services that differ significantly from the firm’s previous products or services.	TRUE, because the products described in the article minimize environmental impact throughout their life cycle, such as through the use of recycled materials, sustainable production processes, and product functionalities that support recycling and low environmental impact during usage and disposal.	FALSE.	not all companies identified	company official names not researched	Fika pots and pans, kitchenware and glassware, cutting board and rolling pin, coffee grounds, cork, food waste	['322110: Plastics Material and Resin Manufacturing', '337110: Wood Kitchen Cabinet and Countertop Manufacturing', '493110: General Warehousing and Storage', '422310: Glass Product Manufacturing']	There is no indication of greenwashing in the described products and processes.
Recycled glass incorporated into concrete - Quarry - Quarry	https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnF1YXJyeW1hZ2F6aW5lLmNvbS8yMDIzLzAyLzIwL3JlY3ljbGVkLWdsYXNzLWluY29ycG9yYXRlZC1pbnRvLWNvbmNyZXRlL9IBAA?oc=5	The Lismore City Council, the NSW Environment Protection Authority (EPA), Graham's Concrete, and Southern Cross University have partnered to trial the use of recycled glass in concrete. This project is part of the NSW EPA's 'Waste Less Recycle More' initiative, which aims to support innovation in infrastructure. The use of recycled glass sand in concrete provides an alternative for sand and other aggregates, with strong sustainability benefits for businesses and projects utilising recycled materials.	TRUE. The use of recycled glass sand in concrete is a green innovation because it contributes to environmental sustainability goals by reducing the use of virgin resources and promoting circular economy principles.	TRUE. The use of recycled glass sand in concrete is a business innovation because it is a new or improved product (recycled glass sand) and business process (using recycled glass sand in concrete) that differs significantly from the firm's previous products or business processes.	TRUE. Recycled glass sand is a green product because it is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle.	TRUE. The use of recycled glass sand in concrete is a green process because it minimizes environmental impacts and promotes sustainability by reducing the use of virgin resources and promoting circular economy principles.	Lismore City Council	Lismore City Council	recycled glass sand in concrete	['327390: Other Concrete Product Manufacturing', '327999: All Other Nonmetallic Mineral Product Manufacturing', '562111: Solid Waste Collection', '562211: Hazardous Waste Treatment and Disposal']	FALSE
How Are Phone Manufacturers Improving Their Sustainability? - Mazuma Mobile	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lm1henVtYW1vYmlsZS5jb20vYmxvZy9nZW5lcmFsL3Bob25lLW1hbnVmYWN0dXJlcnMtaW1wcm92aW5nLXN1c3RhaW5hYmlsaXR5L9IBAA?oc=5	The article discusses the efforts of Samsung and Apple to reduce the environmental impact of their smartphones. These efforts include using recycled materials, reducing the carbon footprint of their products, and developing longer-lasting products.	TRUE, the article describes several green innovations, such as the use of recycled materials and the development of longer-lasting products.	TRUE, the article describes several business innovations, such as the development of new recycling processes and the use of new materials.	TRUE, the article discusses the use of recycled materials and the development of longer-lasting products, which are both characteristics of green products.	TRUE, the article discusses the development of new recycling processes, which are an example of a green process.	Samsung and Apple	Samsung Electronics Co., Ltd.	Smartphones and recycling processes	['334290 - Other Computer Peripheral Equipment Manufacturing', '334413 - Semiconductor and Related Device Manufacturing', '334418 - Printed Circuit Board Manufacturing', '562112 - Cellular and Other Wireless Telecommunications']	FALSE, the article does not provide any evidence that the described product or process innovation is an example of greenwashing.
Polymer expert turns waste into biodegradable materials to create a circular economy | Chemical Engineering - University of Waterloo	https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vdXdhdGVybG9vLmNhL2NoZW1pY2FsLWVuZ2luZWVyaW5nL25ld3MvcG9seW1lci1leHBlcnQtdHVybnMtd2FzdGUtYmlvZGVncmFkYWJsZS1tYXRlcmlhbHMtY3JlYXRl0gEA?oc=5	Professor Tizazu Mekonnen of the University of Waterloo is working with CTK Bio Canada to create biodegradable polymers and plastics from plant-derived materials as well as plastic waste. Their work aims to reduce greenhouse gas emissions by avoiding the feedstock competition with food production and bringing plastic sustainability. One application of their work is the creation of biodegradable cosmetic containers and packaging.	TRUE; the innovation is a new or improved product or process that reduces negative environmental externalities of human activity by creating biodegradable polymers from plant-derived materials as well as plastic waste to reduce greenhouse gas emissions.	TRUE; the innovation is a new product that differs significantly from the firm's previous products, biodegradable cosmetic containers and packaging.	TRUE; the innovation is any good or service that is designed, manufactured, and used in a way that significantly reduces its environmental impact throughout its life cycle, such as their biodegradable cosmetic containers and packaging.	TRUE; the innovation is a new or improved business process that minimizes environmental impacts and promotes sustainability, such as their process for creating biodegradable polymers from plant-derived materials as well as plastic waste.	CTK Bio Canada	CTK Bio Canada Inc.	biodegradable cosmetic containers and packaging	['325998 - All Other Miscellaneous Chemical Product and Preparation Manufacturing', '326199 - Other Plastic Product Manufacturing', '541715 - Research and Development in Biotechnology', '541940 - Marketing Research and Consulting Services']	FALSE; the article does not provide any evidence to suggest that the described product or process innovation is an example of greenwashing.
