title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing	total_tokens
Cotton has a waste problem: This startup says it can solve it - GreenBiz	https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2NvdHRvbi1oYXMtd2FzdGUtcHJvYmxlbS1zdGFydHVwLXNheXMtaXQtY2FuLXNvbHZlLWl00gEA?oc=5	The article discusses the textile recycling industry, highlighting Evrnu's breakthrough in cotton recycling technology to reduce environmental impacts and promote sustainability.	TRUE. This is green innovation as it addresses sustainability goals by introducing advanced cotton recycling technology to reduce waste, energy consumption, and environmental impact in the textile industry.	TRUE. This is a business innovation as it involves the development and implementation of a new process for recycling cotton, which significantly differs from traditional textile manufacturing processes.	TRUE. The recycled cotton clothing produced by Evrnu qualifies as a green product due to its environmentally friendly design, sustainable production process, and focus on reducing waste and resource consumption.	TRUE. The cotton recycling process pioneered by Evrnu is considered a green process as it minimizes environmental impacts, promotes sustainability, and reduces waste and energy consumption in textile manufacturing.	Evrnu	Evrnu	Recycled cotton clothing production process	Likely NAICS Codes: 562920 (Materials Recovery Facilities), 313312 (Textile and Fabric Finishing Mills), 424310 (Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers), 424330 (Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers)	FALSE. The article does not suggest any false or misleading information about the environmental benefits of the recycled cotton clothing production process.	2529
Telcos' Modest Emission Reduction Progress | BCG - BCG	https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmJjZy5jb20vcHVibGljYXRpb25zLzIwMjMvdGVsY29zLW1vZGVzdC1lbWlzc2lvbi1yZWR1Y3Rpb24tcHJvZ3Jlc3PSAQA?oc=5	The article discusses the telecommunications industry's progress in reducing greenhouse gas emissions and supporting customers in doing so, highlighting both improvements and challenges in various sustainability dimensions.	FALSE	TRUE	FALSE	TRUE	company not identified	company not identified	product or process not identified	Likely NAICS Codes: 517210 - Wireless Telecommunications Carriers (except Satellite) | 517110 - Wired Telecommunications Carriers | 518210 - Data Processing, Hosting, and Related Services | 238210 - Electrical Contractors and Other Wiring Installation Contractors	FALSE	1683
The top 20 agtech deals of 2023 - AgFunderNews	https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vYWdmdW5kZXJuZXdzLmNvbS90aGUtdG9wLTIwLWFndGVjaC1kZWFscy1vZi0yMDIz0gEA?oc=5	The article highlights the top 20 agtech deals of 2023, showcasing various investments in climate-focused solutions, waste-to-energy startups, carbon-related companies, ag biotechnology, and renewable energy companies.	TRUE. The article discusses investments in climate-focused solutions, waste-to-energy startups, carbon-related companies, and renewable energy companies, which align with promoting sustainability and environmental goals.	TRUE. The article describes new investments and advances in various agricultural technologies and solutions, highlighting the introduction of new products and processes offering significant improvements over previous offerings.	TRUE. The article mentions companies investing in renewable energy, biofuels, biopolymers, vertical farming, and regenerative agriculture, which contribute to reducing environmental impact throughout the product life cycle.	TRUE. The article discusses new methodologies for converting waste to energy, renewable fertilizer production, carbon removal from atmospheric processes, and precision agriculture technologies that reduce environmental impacts and promote sustainability.	company identified	AgFunder	product or process not identified	Likely NAICS Codes: 325199 - All Other Basic Organic Chemical Manufacturing, 325314 - Fertilizer (Mixing Only) Manufacturing, 325311 - Nitrogenous Fertilizer Manufacturing, 221118 - Other Electric Power Generation	FALSE. The article presents actual investments and advancements in sustainable and environmentally beneficial technologies, avoiding the characteristics of greenwashing.	2486
German researchers claim record-breaking 14.46% efficiency for organic PV module - pv magazine International	https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzEyLzE5L2dlcm1hbi1yZXNlYXJjaGVycy1jbGFpbS1yZWNvcmQtYnJlYWtpbmctMTQtNDYtZWZmaWNpZW5jeS1mb3Itb3JnYW5pYy1wdi1tb2R1bGUv0gEA?oc=5	Researchers at FAU in Germany have achieved a power conversion efficiency of 14.46% for an organic PV module, surpassing the previous record. The improved efficiency is attributed to the active materials used, laser processing, and simulations aiming for a more homogeneous coating.	TRUE	TRUE	TRUE	TRUE	Friedrich-Alexander-Universität Erlangen-Nürnberg (FAU)	Friedrich-Alexander-Universität Erlangen-Nürnberg	product or process not identified	Likely NAICS Codes: 541713 - Research and Development in Nanotechnology, 541712 - Research and Development in the Physical, Engineering, and Life Sciences, 562910 - Remediation Services, 221114 - Solar Electric Power Generation	FALSE	1535
EU Council extends emergency renewable energy measures – pv magazine International - pv magazine International	https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzEyLzIwL2V1LWNvdW5jaWwtZXh0ZW5kcy1lbWVyZ2VuY3ktcmVuZXdhYmxlLWVuZXJneS1tZWFzdXJlcy_SAQA?oc=5	European Council energy ministers have extended emergency measures to combat rising energy prices until June 2024, focusing on promoting renewable energy deployment such as small-scale solar installations. The measures aim to stabilize energy markets and reduce EU dependence on Russian fossil fuels amid the Ukraine crisis.	TRUE - The article discusses emergency measures that prioritize renewable energy deployment and energy market stabilization, aligning with green innovation towards environmental sustainability goals.	FALSE - The article primarily focuses on renewable energy deployment and emergency measures in response to rising energy prices, which do not directly relate to a new or improved product or business process introduction.	FALSE - The article mentions efforts to accelerate renewable energy deployments and improve energy market stability, but it does not focus on the design, manufacturing, or use of a specific product with reduced environmental impact throughout its life cycle.	TRUE - The article highlights measures and directives aimed at promoting renewable energy deployment, reducing energy consumption, and minimizing environmental impact, aligning with the concept of green processes in manufacturing and operations.	company not identified	N/A	product or process not identified	Likely NAICS Codes: 221114, 221115, 221116, 237310	FALSE - The article primarily discusses policy measures and directives related to renewable energy deployment and energy market stabilization, without making unsubstantiated or misleading environmental claims that would constitute greenwashing.	1779
Singaporean startup unveils high intensity illumination tech that 'rejuvenates' solar panels - pv magazine International	https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5wdi1tYWdhemluZS5jb20vMjAyMy8xMi8yMS9zaW5nYXBvcmVhbi1zdGFydHVwLXVudmVpbHMtaGlnaC1pbnRlbnNpdHktaWxsdW1pbmF0aW9uLXRlY2gtdGhhdC1yZWp1dmVuYXRlcy1zb2xhci1wYW5lbHMv0gEA?oc=5	Researchers have developed a new technique called Advanced Regeneration Technology, involving applying intense light and controlled temperature to solar panels to rejuvenate them. The process can help recover up to 5% of lost performance and reduce module degradation by up to 5 years, applicable to around 90% of solar modules on the market.	TRUE. This is a green innovation as it introduces a new method to rejuvenate solar panels, reducing their degradation and potential waste in the long run, contributing to sustainability goals.	TRUE. This is a business innovation as it introduces an improved process that differs significantly from conventional methods and can potentially provide commercial benefits in the solar industry.	FALSE. The article focuses on a process innovation for solar panels rather than a specific product. Therefore, it does not directly fit the definition of a green product.	TRUE. The article describes a green process by introducing a method to rejuvenate and repair solar panels using controlled temperature and light, aiming to reduce waste and improve sustainability within the solar industry.	EtaVolt	EtaVolt	Advanced Regeneration Technology	Likely NAICS Codes: 221114 - Solar Electric Power Generation, 335129 - Other Lighting Equipment Manufacturing, 334419 - Other Electronic Component Manufacturing, 238990 - All Other Specialty Trade Contractors	FALSE. The article text does not show signs of greenwashing, as it predominantly highlights the scientific process and benefits of the innovation without misleading environmental claims.	1702
The UNIQA Group has invested over 300 milion € worth of financing for sustainable infrastructure projects and ... - Bloomberg Adria	https://news.google.com/rss/articles/CBMizAFodHRwczovL3JzLmJsb29tYmVyZ2FkcmlhLmNvbS95ZWFyLWFoZWFkLTIwMjQvdmVzdGkvNDY1NjcvdGhlLXVuaXFhLWdyb3VwLWhhcy1pbnZlc3RlZC1vdmVyLTMwMC1taWxpb24tZXVyLXdvcnRoLW9mLWZpbmFuY2luZy1mb3Itc3VzdGFpbmFibGUtaW5mcmFzdHJ1Y3R1cmUtcHJvamVjdHMtYW5kLXJlbmV3YWJsZS1lbmVyZ3ktdGVjaG5vbG9naWVzL25ld3PSAQA?oc=5	UNIQA Insurance plans for 2024 include digital transformation for improved efficiency, new standardized products, and enhancing customer experience. Business opportunities in SME and health insurance sectors are identified for growth. Sustainability investments focus on exceeding ESG goals, with plans for climate neutrality by 2050. Technological advancements aim to enhance client services, and social initiatives include support for communities and partnerships.	FALSE	TRUE	TRUE	TRUE	UNIQA Insurance	UNIQA Insurance	product or process not identified	Likely NAICS Codes: 524210 - Insurance Agencies and Brokerages, 524113 - Direct Life Insurance Carriers, 524126 - Direct Property and Casualty Insurance Carriers, 524130 - Reinsurance Carriers	FALSE	2504
“Our Future Is Electric,” But GM’s Chief Sustainability Officer Wants More EV Infrastructure Support - CleanTechnica	https://news.google.com/rss/articles/CBMihgFodHRwczovL2NsZWFudGVjaG5pY2EuY29tLzIwMjMvMTIvMDUvb3VyLWZ1dHVyZS1pcy1lbGVjdHJpYy1idXQtZ21zLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItd2FudHMtbW9yZS1ldi1pbmZyYXN0cnVjdHVyZS1zdXBwb3J0L9IBigFodHRwczovL2NsZWFudGVjaG5pY2EuY29tLzIwMjMvMTIvMDUvb3VyLWZ1dHVyZS1pcy1lbGVjdHJpYy1idXQtZ21zLWNoaWVmLXN1c3RhaW5hYmlsaXR5LW9mZmljZXItd2FudHMtbW9yZS1ldi1pbmZyYXN0cnVjdHVyZS1zdXBwb3J0L2FtcC8?oc=5	The article discusses General Motors' efforts to ramp up EV infrastructure and promote an all-electric transportation future.	TRUE. The article discusses green innovation in the form of efforts to promote EV infrastructure and transition to an all-electric transportation future, contributing to environmental sustainability goals.	TRUE. The article talks about General Motors' introduction of new EV products and ramping up their EV portfolio, which represents a business innovation in the automotive industry.	FALSE. The article mentions various EV models from General Motors but does not provide detailed information about their design, manufacturing process, or environmental impact throughout their life cycle.	TRUE. The article highlights General Motors' efforts to invest in charging infrastructure, pursue renewable energy goals, and introduce sustainable practices in manufacturing EVs, reflecting green process innovation.	General Motors	General Motors Company	product or process not identified	Likely NAICS Codes: 336111 - Automobile Manufacturing, 336120 - Heavy Duty Truck Manufacturing, 335911 - Storage Battery Manufacturing, 237210 - Land Subdivision	FALSE. The article does not contain any false or misleading statements about the environmental benefits of the discussed products or practices.	2671
Johnson Controls unveils water-to-water heat pump for commercial buildings - pv magazine International	https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzEyLzIyL2pvaG5zb24tY29udHJvbHMtdW52ZWlscy13YXRlci10by13YXRlci1oZWF0LXB1bXAtZm9yLWNvbW1lcmNpYWwtYnVpbGRpbmdzL9IBAA?oc=5	Johnson Controls introduces a water-to-water compound centrifugal heat pump designed for commercial buildings, offering high-temperature hot water, energy efficiency, and use of refrigerants with low global warming potential.	TRUE This is an example of green innovation as the new heat pump aims to reduce water and operational costs, uses refrigerants with low global warming potential, and is designed to improve energy efficiency and sustainability in commercial buildings.	TRUE This is a business innovation as Johnson Controls has introduced a new product, the York Cyk heat pump, which differs significantly from its previous products and processes, offering improved features and capabilities for commercial applications.	TRUE This is a green product as the York Cyk heat pump is designed to significantly reduce environmental impact throughout its life cycle by promoting energy efficiency, sustainability, and the use of refrigerants with low global warming potential, thereby enhancing ecological and human health benefits.	TRUE This is a green process innovation as the water-to-water compound centrifugal heat pump is designed with features that minimize environmental impacts, reduce energy consumption, and promote sustainability in commercial heating and cooling applications.	Johnson Controls	Johnson Controls	York Cyk heat pump	Likely NAICS Codes: 333415 (Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing), 238220 (Plumbing, Heating, and Air-Conditioning Contractors), 541330 (Engineering Services), 562910 (Remediation Services)	FALSE This article does not exhibit greenwashing as it provides factual information about the environmental benefits and features of the product introduced by Johnson Controls.	1674
Harmonizing Horizons: Huawei's Threefold Influence Unleashing Digital to Propel Asia-Pacific's Energy Transition - Huawei Enterprise	https://news.google.com/rss/articles/CBMib2h0dHBzOi8vZS5odWF3ZWkuY29tL215L2Jsb2dzL2luZHVzdHJpZXMvaW5zaWdodHMvMjAyMy91bmxlYXNoaW5nLWRpZ2l0YWwtcHJvcGVsLWFzaWEtcGFjaWZpYy1lbmVyZ3ktdHJhbnNpdGlvbtIBAA?oc=5	The article discusses Huawei's commitment to accelerating the green and digital energy transition in the Asia-Pacific region through innovative electric power solutions and collaboration with industry players.	TRUE. The article discusses the transition to green and digital energy solutions and the commitment to renewable energy sources, which align with environmental sustainability goals.	TRUE. The article mentions Huawei's introduction of innovative electric power solutions, indicating a significant departure from their previous products and processes in the energy sector.	TRUE. Huawei's emphasis on green and low-carbon development through innovative digital power solutions, smart microgrids, and battery energy storage systems align with the definition of a green product.	TRUE. Huawei's focus on introducing methods and techniques in the electric power industry that minimize environmental impacts and promote sustainability qualifies as a green process.	Huawei	Huawei Technologies Co., Ltd.	product_or_process not identified	Likely NAICS Codes: 334510 - Electromedical and Electrotherapeutic Apparatus Manufacturing, 335999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing, 517919 - All Other Telecommunications, 541990 - All Other Professional, Scientific, and Technical Services	FALSE. The article primarily focuses on Huawei's genuine efforts and commitments towards green and digital energy transition, showcasing specific actions and collaborations in this direction.	2880
The world is changing: 2024 technology predictions - Innovation News Network	https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lmlubm92YXRpb25uZXdzbmV0d29yay5jb20vdGhlLXdvcmxkLWlzLWNoYW5naW5nLTIwMjQtdGVjaG5vbG9neS1wcmVkaWN0aW9ucy80MTI5OC_SAQA?oc=5	The article discusses technology predictions for 2024, focusing on AI, cybersecurity, compliance, AI training, governance, sustainability, labour shortages, and cloud trends.	FALSE	TRUE	TRUE	TRUE	company not identified	company not identified	product or process not identified	Likely NAICS Codes: 541512 - Computer Systems Design Services, 541519 - Other Computer Related Services, 511210 - Software Publishers, 518210 - Data Processing, Hosting, and Related Services	FALSE	3044
AI Redefined Gains Momentum with New Investment, Expands to Europe, and Appoints Industry Veterans to Key ... - Silicon Canals	https://news.google.com/rss/articles/CBMikwFodHRwczovL3NpbGljb25jYW5hbHMuY29tL2FpLXJlZGVmaW5lZC1nYWlucy1tb21lbnR1bS13aXRoLW5ldy1pbnZlc3RtZW50LWV4cGFuZHMtdG8tZXVyb3BlLWFuZC1hcHBvaW50cy1pbmR1c3RyeS12ZXRlcmFucy10by1rZXktbGVhZGVyc2hpcC1yb2xlcy_SAQA?oc=5	AI Redefined unveils key milestones showcasing exceptional growth and momentum fueled by a new R&D facility in Paris and the appointment of industry leaders. The company aims to establish a strategic presence in the European AI landscape with a focus on human-AI collaboration technology.	FALSE	TRUE	FALSE	FALSE	AI Redefined	AI Redefined	product or process not identified	Likely NAICS Codes: 511210 Software Publishers, 541512 Computer Systems Design Services, 541330 Engineering Services, 541690 Other Scientific and Technical Consulting Services	FALSE	1851
New Pulsar corporate presentation can be viewed by shareholders at Emerging Growth Conference - Innovation News Network	https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lmlubm92YXRpb25uZXdzbmV0d29yay5jb20vbmV3LXB1bHNhci1jb3Jwb3JhdGUtcHJlc2VudGF0aW9uLXZpZXdlZC1zaGFyZWhvbGRlcnMtZW1lcmdpbmctZ3Jvd3RoLWNvbmZlcmVuY2UvNDA5MjEv0gEA?oc=5	Pulsar Helium Inc. to present at the Emerging Growth Conference discussing its Topaz helium project in Minnesota.	FALSE	TRUE	FALSE	FALSE	Pulsar Helium Inc.	Pulsar Helium Inc.	product or process not identified	Likely NAICS Codes: 211112 - Natural Gas Liquid Extraction, 211130 - Natural Gas Extraction, 213112 - Support Activities for Oil and Gas Operations, 486910 - Pipeline Transportation of Refined Petroleum Products	FALSE	1539
